_id,CHR
8585,11
8586,2
8587,11
8588,2
8589,2
8590,2
8591,2
8592,11
8593,2
8594,11
8595,2
8596,11
8597,12
8598,3
8599,12
8600,3
8601,12
8602,12
8603,12
8604,3
8605,12
8606,12
8607,3
8608,12
8609,3
8610,Un
8611,3
8612,3
8613,Un
8614,Un
8615,3
8616,4
8617,4
8618,5
8619,5
8620,5
8621,5
8622,6
8623,6
8624,6
8625,6
8626,6
8627,6
8628,6
8629,6
8630,6
8631,6
8632,7
8633,7
8634,7
8635,7
8636,7
8637,8
8638,8
8639,8
8640,8
8641,8
8642,8
8643,9
8644,1
8645,9
8646,1
8647,1
8648,1
8649,1
8650,9
8651,9
8652,9
8653,9
8654,1
8655,10
8656,1
8657,1
8658,10
8659,1
8660,10
8661,1
8662,2
8663,10
8664,10
8665,2
8666,10
8667,10
8668,2
8669,11
8670,11
8671,2
8672,11
8673,11
8674,2
8675,2
8676,3
8677,12
8678,3
8679,3
8680,3
8681,3
8682,3
8683,12
8684,12
8685,3
8686,12
8687,Un
8688,3
8689,3
8690,3
8691,4
8692,4
8693,4
8694,4
8695,4
8696,4
8697,4
8698,4
8699,5
8700,5
8701,5
8702,5
8703,5
8704,5
8705,5
8706,6
8707,6
8708,6
8709,6
8710,6
8711,7
8712,7
8713,7
8714,7
8715,7
8716,8
8717,8
8718,8
8719,8
8720,1
8721,1
8722,9
8723,1
8724,1
8725,9
8726,1
8727,9
8728,1
8729,9
8730,1
8731,9
8732,1
8733,10
8734,10
8735,10
8736,1
8737,10
8738,10
8739,1
8740,2
8741,2
8742,10
8743,10
8744,2
8745,10
8746,2
8747,11
8748,2
8749,11
8750,2
8751,2
8752,12
8753,12
8754,3
8755,12
8756,3
8757,3
8758,12
8759,3
8760,3
8761,3
8762,12
8763,12
8764,3
8765,3
8766,Un
8767,Un
8768,3
8769,4
8770,4
8771,4
8772,4
8773,4
8774,4
8775,4
8776,4
8777,4
8778,4
8779,5
8780,5
8781,5
8782,5
8783,5
8784,5
8785,5
8786,6
8787,6
8788,6
8789,6
8790,7
8791,7
8792,7
8793,7
8794,7
8795,7
8796,7
8797,7
8798,8
8799,8
8800,8
8801,8
8802,8
8803,8
8804,8
8805,8
8806,8
8807,1
8808,9
8809,1
8810,9
8811,9
8812,1
8813,9
8814,9
8815,1
8816,9
8817,1
8818,9
8819,1
8820,9
8821,10
8822,10
8823,1
8824,10
8825,10
8826,10
8827,10
8828,1
8829,10
8830,2
8831,10
8832,2
8833,2
8834,11
8835,2
8836,2
8837,11
8838,2
8839,2
8840,2
8841,11
8842,11
8843,2
8844,11
8845,2
8846,11
8847,12
8848,3
8849,12
8850,12
8851,3
8852,12
8853,12
8854,3
8855,3
8856,Un
8857,3
8858,3
8859,Un
8860,3
8861,4
8862,4
8863,4
8864,5
8865,5
8866,5
8867,5
8868,6
8869,6
8870,6
8871,6
8872,6
8873,6
8874,7
8875,7
8876,7
8877,7
8878,7
8879,7
8880,8
8881,8
8882,8
8883,8
8884,8
8885,8
8886,1
8887,8
8888,1
8889,9
8890,9
8891,1
8892,1
8893,1
8894,1
8895,9
8896,9
8897,9
8898,9
8899,1
8900,1
8901,10
8902,1
8903,1
8904,10
8905,1
8906,1
8907,10
8908,10
8909,10
8910,2
8911,10
8912,2
8913,2
8914,10
8915,11
8916,2
8917,11
8918,2
8919,11
8920,11
8921,2
8922,2
8923,11
8924,2
8925,12
8926,3
8927,3
8928,3
8929,3
8930,12
8931,3
8932,12
8933,12
8934,3
8935,3
8936,4
8937,4
8938,4
8939,4
8940,4
8941,4
8942,4
8943,4
8944,4
8945,4
8946,4
8947,5
8948,5
8949,5
8950,6
8951,6
8952,6
8953,6
8954,6
8955,6
8956,6
8957,6
8958,7
8959,7
8960,7
8961,7
8962,7
8963,7
8964,8
8965,8
8966,8
8967,8
8968,9
8969,1
8970,9
8971,1
8972,9
8973,1
8974,9
8975,9
8976,1
8977,1
8978,9
8979,1
8980,1
8981,9
8982,1
8983,10
8984,10
8985,1
8986,10
8987,1
8988,1
8989,10
8990,1
8991,2
8992,2
8993,10
8994,2
8995,10
8996,2
8997,11
8998,2
8999,11
9000,11
9001,2
9002,11
9003,11
9004,2
9005,12
9006,12
9007,3
9008,12
9009,3
9010,12
9011,3
9012,12
9013,3
9014,12
9015,3
9016,3
9017,3
9018,Un
9019,3
9020,4
9021,4
9022,4
9023,4
9024,4
9025,4
9026,4
9027,4
9028,4
9029,5
9030,5
9031,5
9032,5
9033,5
9034,5
9035,5
9036,5
9037,5
9038,6
9039,6
9040,6
9041,6
9042,6
9043,6
9044,7
9045,7
9046,7
9047,7
9048,7
9049,7
9050,7
9051,7
9052,7
9053,8
9054,8
9055,8
9056,8
9057,8
9058,8
9059,8
9060,8
9061,8
9062,8
9063,1
9064,8
9065,1
9066,9
9067,9
9068,9
9069,1
9070,9
9071,9
9072,10
9073,1
9074,1
9075,10
9076,10
9077,1
9078,10
9079,1
9080,10
9081,2
9082,10
9083,2
9084,11
9085,11
9086,2
9087,2
9088,2
9089,11
9090,2
9091,2
9092,11
9093,3
9094,12
9095,3
9096,12
9097,12
9098,12
9099,3
9100,3
9101,12
9102,3
9103,12
9104,3
9105,12
9106,3
9107,12
9108,3
9109,Un
9110,3
9111,3
9112,4
9113,4
9114,4
9115,5
9116,5
9117,5
9118,6
9119,6
9120,6
9121,6
9122,6
9123,6
9124,6
9125,7
9126,7
9127,7
9128,7
9129,7
9130,7
9131,8
9132,8
9133,8
9134,8
9135,1
9136,8
9137,9
9138,9
9139,9
9140,9
9141,1
9142,9
9143,1
9144,9
9145,1
9146,1
9147,1
9148,9
9149,9
9150,9
9151,1
9152,9
9153,1
9154,1
9155,1
9156,1
9157,1
9158,10
9159,10
9160,2
9161,2
9162,10
9163,2
9164,2
9165,10
9166,11
9167,2
9168,11
9169,2
9170,11
9171,2
9172,2
9173,11
9174,11
9175,3
9176,12
9177,3
9178,12
9179,3
9180,12
9181,3
9182,3
9183,12
9184,12
9185,12
9186,12
9187,3
9188,3
9189,4
9190,4
9191,4
9192,4
9193,4
9194,4
9195,4
9196,4
9197,4
9198,5
9199,5
9200,5
9201,5
9202,6
9203,6
9204,6
9205,6
9206,6
9207,6
9208,6
9209,6
9210,6
9211,6
9212,7
9213,7
9214,7
9215,7
9216,8
9217,8
9218,8
9219,1
9220,9
9221,1
9222,9
9223,1
9224,9
9225,9
9226,1
9227,1
9228,9
9229,1
9230,1
9231,10
9232,10
9233,10
9234,1
9235,1
9236,10
9237,1
9238,2
9239,10
9240,2
9241,10
9242,2
9243,2
9244,11
9245,11
9246,2
9247,11
9248,11
9249,2
9250,11
9251,2
9252,11
9253,2
9254,11
9255,2
9256,12
9257,3
9258,12
9259,12
9260,3
9261,12
9262,3
9263,3
9264,3
9265,3
9266,Un
9267,4
9268,4
9269,4
9270,4
9271,4
9272,4
9273,4
9274,5
9275,5
9276,5
9277,5
9278,5
9279,5
9280,6
9281,6
9282,6
9283,6
9284,6
9285,6
9286,6
9287,6
9288,7
9289,7
9290,7
9291,7
9292,7
9293,7
9294,7
9295,8
9296,8
9297,8
9298,8
9299,8
9300,1
9301,8
9302,1
9303,9
9304,1
9305,1
9306,9
9307,1
9308,9
9309,10
9310,1
9311,1
9312,10
9313,1
9314,10
9315,10
9316,1
9317,10
9318,10
9319,2
9320,2
9321,11
9322,11
9323,2
9324,11
9325,2
9326,2
9327,11
9328,2
9329,11
9330,2
9331,11
9332,12
9333,3
9334,12
9335,12
9336,12
9337,3
9338,3
9339,12
9340,3
9341,12
9342,3
9343,12
9344,3
9345,Un
9346,3
9347,3
9348,Un
9349,3
9350,4
9351,4
9352,4
9353,5
9354,5
9355,5
9356,5
9357,5
9358,5
9359,5
9360,6
9361,6
9362,6
9363,6
9364,6
9365,6
9366,7
9367,7
9368,7
9369,7
9370,7
9371,7
9372,7
9373,8
9374,8
9375,8
9376,8
9377,1
9378,8
9379,9
9380,9
9381,9
9382,9
9383,1
9384,9
9385,9
9386,9
9387,9
9388,1
9389,1
9390,1
9391,10
9392,1
9393,10
9394,1
9395,10
9396,10
9397,10
9398,2
9399,2
9400,10
9401,11
9402,2
9403,2
9404,11
9405,2
9406,11
9407,11
9408,2
9409,2
9410,3
9411,12
9412,3
9413,12
9414,12
9415,12
9416,3
9417,3
9418,12
9419,12
9420,12
9421,12
9422,12
9423,12
9424,3
9425,3
9426,4
9427,4
9428,4
9429,4
9430,4
9431,4
9432,4
9433,4
9434,4
9435,4
9436,4
9437,5
9438,5
9439,5
9440,5
9441,5
9442,5
9443,6
9444,6
9445,6
9446,6
9447,6
9448,6
9449,6
9450,6
9451,6
9452,6
9453,7
9454,7
9455,7
9456,7
9457,7
9458,8
9459,1
9460,9
9461,1
9462,9
9463,1
9464,1
9465,9
9466,1
9467,9
9468,9
9469,1
9470,1
9471,10
9472,10
9473,1
9474,10
9475,10
9476,1
9477,1
9478,10
9479,1
9480,2
9481,2
9482,10
9483,2
9484,10
9485,2
9486,11
9487,2
9488,11
9489,11
9490,2
9491,11
9492,2
9493,11
9494,2
9495,12
9496,3
9497,12
9498,3
9499,12
9500,12
9501,3
9502,12
9503,3
9504,3
9505,3
9506,Un
9507,Un
9508,4
9509,4
9510,4
9511,4
9512,4
9513,4
9514,4
9515,4
9516,4
9517,5
9518,5
9519,5
9520,5
9521,6
9522,6
9523,6
9524,6
9525,6
9526,6
9527,6
9528,6
9529,7
9530,7
9531,7
9532,7
9533,8
9534,8
9535,8
9536,8
9537,8
9538,8
9539,8
9540,1
9541,9
9542,9
9543,9
9544,1
9545,1
9546,9
9547,9
9548,10
9549,1
9550,10
9551,10
9552,1
9553,10
9554,10
9555,2
9556,10
9557,2
9558,2
9559,11
9560,2
9561,11
9562,2
9563,2
9564,11
9565,11
9566,2
9567,11
9568,2
9569,11
9570,3
9571,12
9572,3
9573,3
9574,3
9575,12
9576,3
9577,12
9578,3
9579,12
9580,3
9581,12
9582,3
9583,Un
9584,3
9585,Un
9586,3
9587,Un
9588,3
9589,4
9590,4
9591,4
9592,5
9593,5
9594,5
9595,5
9596,5
9597,5
9598,6
9599,6
9600,6
9601,6
9602,6
9603,6
9604,6
9605,7
9606,7
9607,7
9608,7
9609,7
9610,8
9611,8
9612,8
9613,8
9614,8
9615,1
9616,8
9617,9
9618,9
9619,1
9620,9
9621,9
9622,1
9623,1
9624,9
9625,9
9626,1
9627,9
9628,1
9629,9
9630,1
9631,1
9632,10
9633,1
9634,10
9635,1
9636,2
9637,2
9638,10
9639,10
9640,2
9641,10
9642,2
9643,10
9644,2
9645,11
9646,11
9647,11
9648,2
9649,2
9650,3
9651,12
9652,3
9653,3
9654,3
9655,12
9656,3
9657,3
9658,12
9659,12
9660,12
9661,12
9662,12
9663,12
9664,Un
9665,Un
9666,3
9667,4
9668,4
9669,4
9670,4
9671,4
9672,4
9673,4
9674,5
9675,5
9676,5
9677,5
9678,5
9679,5
9680,6
9681,6
9682,6
9683,6
9684,6
9685,6
9686,6
9687,6
9688,6
9689,7
9690,7
9691,7
9692,7
9693,8
9694,8
9695,8
9696,1
9697,8
9698,1
9699,9
9700,9
9701,1
9702,1
9703,9
9704,1
9705,9
9706,9
9707,1
9708,1
9709,1
9710,10
9711,1
9712,10
9713,1
9714,10
9715,10
9716,1
9717,1
9718,10
9719,1
9720,2
9721,2
9722,10
9723,2
9724,10
9725,11
9726,11
9727,2
9728,2
9729,2
9730,11
9731,2
9732,11
9733,11
9734,2
9735,2
9736,12
9737,3
9738,12
9739,3
9740,3
9741,12
9742,3
9743,12
9744,3
9745,3
9746,3
9747,Un
9748,3
9749,4
9750,4
9751,4
9752,4
9753,4
9754,4
9755,4
9756,4
9757,4
9758,4
9759,5
9760,5
9761,5
9762,5
9763,5
9764,5
9765,5
9766,6
9767,6
9768,6
9769,6
9770,6
9771,6
9772,7
9773,7
9774,7
9775,7
9776,7
9777,7
9778,7
9779,7
9780,7
9781,8
9782,8
9783,8
9784,8
9785,8
9786,8
9787,8
9788,1
9789,1
9790,9
9791,9
9792,9
9793,1
9794,9
9795,10
9796,1
9797,10
9798,10
9799,1
9800,10
9801,2
9802,10
9803,2
9804,11
9805,2
9806,11
9807,11
9808,11
9809,2
9810,2
9811,11
9812,2
9813,2
9814,2
9815,2
9816,11
9817,3
9818,12
9819,3
9820,12
9821,12
9822,3
9823,12
9824,12
9825,3
9826,12
9827,3
9828,3
9829,Un
9830,3
9831,Un
9832,3
9833,4
9834,4
9835,4
9836,4
9837,4
9838,5
9839,5
9840,5
9841,5
9842,5
9843,5
9844,6
9845,6
9846,6
9847,6
9848,7
9849,7
9850,7
9851,7
9852,7
9853,7
9854,7
9855,8
9856,8
9857,8
9858,8
9859,8
9860,8
9861,8
9862,1
9863,8
9864,9
9865,9
9866,9
9867,9
9868,1
9869,1
9870,9
9871,1
9872,1
9873,9
9874,1
9875,9
9876,9
9877,1
9878,1
9879,10
9880,10
9881,10
9882,2
9883,2
9884,2
9885,10
9886,2
9887,2
9888,2
9889,11
9890,11
9891,2
9892,11
9893,2
9894,12
9895,3
9896,12
9897,3
9898,3
9899,12
9900,12
9901,12
9902,3
9903,3
9904,12
9905,12
9906,12
9907,12
9908,12
9909,Un
9910,3
9911,3
9912,4
9913,4
9914,4
9915,4
9916,4
9917,4
9918,4
9919,5
9920,5
9921,5
9922,5
9923,5
9924,5
9925,6
9926,6
9927,6
9928,6
9929,6
9930,6
9931,6
9932,7
9933,7
9934,7
9935,7
9936,7
9937,8
9938,8
9939,8
9940,8
9941,8
9942,1
9943,8
9944,9
9945,1
9946,1
9947,9
9948,1
9949,1
9950,9
9951,1
9952,9
9953,1
9954,9
9955,9
9956,9
9957,1
9958,9
9959,9
9960,1
9961,9
9962,1
9963,10
9964,10
9965,10
9966,10
9967,1
9968,10
9969,1
9970,10
9971,2
9972,10
9973,11
9974,11
9975,2
9976,2
9977,11
9978,2
9979,11
9980,2
9981,11
9982,2
9983,12
9984,3
9985,12
9986,3
9987,12
9988,3
9989,3
9990,12
9991,3
9992,12
9993,3
9994,12
9995,3
9996,3
9997,3
9998,3
9999,Un
10000,3
10001,4
10002,4
10003,4
10004,4
10005,4
10006,4
10007,4
10008,4
10009,4
10010,4
10011,5
10012,5
10013,5
10014,5
10015,5
10016,5
10017,5
10018,5
10019,5
10020,6
10021,6
10022,6
10023,6
10024,6
10025,6
10026,6
10027,7
10028,7
10029,7
10030,7
10031,7
10032,7
10033,7
10034,7
10035,7
10036,8
10037,8
10038,8
10039,8
10040,8
10041,8
10042,8
10043,8
10044,1
10045,9
10046,9
10047,9
10048,1
10049,10
10050,1
10051,10
10052,10
10053,10
10054,1
10055,10
10056,2
10057,2
10058,2
10059,2
10060,2
10061,11
10062,2
10063,11
10064,11
10065,2
10066,2
10067,11
10068,2
10069,2
10070,11
10071,2
10072,11
10073,12
10074,3
10075,12
10076,12
10077,12
10078,3
10079,3
10080,12
10081,3
10082,3
10083,12
10084,3
10085,Un
10086,3
10087,4
10088,4
10089,4
10090,5
10091,5
10092,5
10093,6
10094,6
10095,6
10096,6
10097,6
10098,7
10099,7
10100,7
10101,7
10102,7
10103,8
10104,8
10105,8
10106,8
10107,8
10108,8
10109,1
10110,8
10111,9
10112,9
10113,1
10114,1
10115,1
10116,9
10117,1
10118,1
10119,9
10120,9
10121,1
10122,1
10123,1
10124,1
10125,1
10126,1
10127,1
10128,1
10129,1
10130,2
10131,10
10132,10
10133,10
10134,2
10135,10
10136,2
10137,10
10138,11
10139,2
10140,2
10141,2
10142,11
10143,11
10144,11
10145,11
10146,2
10147,11
10148,11
10149,12
10150,3
10151,3
10152,3
10153,3
10154,12
10155,12
10156,3
10157,3
10158,12
10159,12
10160,3
10161,12
10162,12
10163,12
10164,3
10165,4
10166,4
10167,4
10168,4
10169,4
10170,4
10171,5
10172,5
10173,5
10174,5
10175,5
10176,6
10177,6
10178,6
10179,6
10180,6
10181,6
10182,7
10183,7
10184,7
10185,7
10186,7
10187,8
10188,8
10189,8
10190,8
10191,8
10192,1
10193,1
10194,1
10195,9
10196,1
10197,9
10198,9
10199,1
10200,1
10201,9
10202,1
10203,9
10204,1
10205,10
10206,1
10207,10
10208,1
10209,2
10210,2
10211,2
10212,10
10213,2
10214,10
10215,11
10216,2
10217,11
10218,2
10219,2
10220,11
10221,2
10222,2
10223,11
10224,2
10225,3
10226,12
10227,3
10228,12
10229,3
10230,12
10231,3
10232,12
10233,3
10234,3
10235,3
10236,3
10237,3
10238,4
10239,4
10240,4
10241,4
10242,4
10243,4
10244,4
10245,4
10246,4
10247,4
10248,4
10249,4
10250,5
10251,5
10252,5
10253,5
10254,5
10255,5
10256,5
10257,5
10258,5
10259,5
10260,5
10261,6
10262,6
10263,6
10264,6
10265,6
10266,7
10267,7
10268,7
10269,7
10270,7
10271,7
10272,7
10273,8
10274,8
10275,8
10276,8
10277,8
10278,8
10279,8
10280,8
10281,9
10282,1
10283,9
10284,9
10285,1
10286,9
10287,10
10288,1
10289,10
10290,1
10291,10
10292,10
10293,10
10294,1
10295,10
10296,10
10297,2
10298,10
10299,2
10300,2
10301,2
10302,2
10303,11
10304,2
10305,2
10306,11
10307,11
10308,11
10309,2
10310,2
10311,11
10312,2
10313,11
10314,12
10315,12
10316,12
10317,12
10318,3
10319,3
10320,12
10321,3
10322,3
10323,3
10324,12
10325,Un
10326,3
10327,Un
10328,3
10329,4
10330,4
10331,4
10332,5
10333,5
10334,5
10335,5
10336,5
10337,5
10338,6
10339,6
10340,6
10341,6
10342,6
10343,7
10344,7
10345,7
10346,7
10347,7
10348,8
10349,8
10350,8
10351,8
10352,1
10353,1
10354,9
10355,9
10356,9
10357,9
10358,1
10359,1
10360,9
10361,1
10362,1
10363,9
10364,9
10365,9
10366,1
10367,1
10368,1
10369,1
10370,1
10371,1
10372,1
10373,10
10374,1
10375,2
10376,10
10377,10
10378,2
10379,2
10380,10
10381,2
10382,11
10383,2
10384,2
10385,2
10386,11
10387,11
10388,11
10389,11
10390,2
10391,11
10392,11
10393,2
10394,3
10395,12
10396,3
10397,3
10398,3
10399,12
10400,3
10401,12
10402,Un
10403,Un
10404,3
10405,3
10406,4
10407,4
10408,4
10409,4
10410,5
10411,5
10412,5
10413,5
10414,5
10415,5
10416,6
10417,6
10418,6
10419,6
10420,6
10421,6
10422,6
10423,7
10424,7
10425,7
10426,7
10427,8
10428,8
10429,8
10430,8
10431,1
10432,1
10433,9
10434,1
10435,9
10436,1
10437,9
10438,1
10439,9
10440,1
10441,9
10442,1
10443,1
10444,10
10445,1
10446,10
10447,10
10448,10
10449,10
10450,1
10451,10
10452,10
10453,2
10454,11
10455,2
10456,11
10457,11
10458,2
10459,2
10460,11
10461,2
10462,2
10463,11
10464,12
10465,12
10466,12
10467,3
10468,12
10469,12
10470,3
10471,12
10472,12
10473,3
10474,3
10475,3
10476,3
10477,4
10478,4
10479,4
10480,4
10481,4
10482,4
10483,5
10484,5
10485,5
10486,5
10487,5
10488,5
10489,5
10490,5
10491,6
10492,6
10493,6
10494,6
10495,6
10496,6
10497,6
10498,6
10499,6
10500,6
10501,7
10502,7
10503,7
10504,7
10505,7
10506,7
10507,7
10508,8
10509,8
10510,8
10511,8
10512,8
10513,8
10514,8
10515,8
10516,1
10517,1
10518,9
10519,9
10520,9
10521,1
10522,9
10523,1
10524,10
10525,1
10526,10
10527,1
10528,10
10529,10
10530,1
10531,10
10532,2
10533,10
10534,2
10535,11
10536,2
10537,11
10538,11
10539,2
10540,2
10541,11
10542,2
10543,11
10544,2
10545,2
10546,11
10547,12
10548,12
10549,3
10550,12
10551,3
10552,3
10553,12
10554,3
10555,Un
10556,3
10557,Un
10558,3
10559,4
10560,4
10561,4
10562,4
10563,5
10564,5
10565,5
10566,5
10567,5
10568,6
10569,6
10570,6
10571,6
10572,6
10573,6
10574,6
10575,6
10576,7
10577,7
10578,7
10579,7
10580,8
10581,8
10582,8
10583,1
10584,8
10585,9
10586,1
10587,9
10588,1
10589,1
10590,9
10591,1
10592,1
10593,9
10594,9
10595,9
10596,1
10597,9
10598,10
10599,1
10600,1
10601,10
10602,1
10603,10
10604,10
10605,2
10606,10
10607,10
10608,2
10609,11
10610,2
10611,2
10612,11
10613,2
10614,2
10615,11
10616,11
10617,2
10618,3
10619,3
10620,3
10621,3
10622,12
10623,3
10624,3
10625,12
10626,12
10627,3
10628,12
10629,12
10630,Un
10631,Un
10632,Un
10633,3
10634,3
10635,4
10636,4
10637,4
10638,4
10639,4
10640,5
10641,5
10642,5
10643,5
10644,5
10645,5
10646,6
10647,6
10648,6
10649,6
10650,6
10651,6
10652,7
10653,7
10654,7
10655,7
10656,7
10657,7
10658,8
10659,8
10660,8
10661,8
10662,8
10663,8
10664,8
10665,8
10666,9
10667,1
10668,9
10669,9
10670,9
10671,9
10672,1
10673,1
10674,9
10675,1
10676,9
10677,9
10678,1
10679,1
10680,10
10681,1
10682,10
10683,10
10684,10
10685,1
10686,2
10687,2
10688,10
10689,10
10690,11
10691,2
10692,11
10693,2
10694,11
10695,11
10696,2
10697,11
10698,2
10699,2
10700,2
10701,2
10702,12
10703,12
10704,3
10705,12
10706,3
10707,12
10708,12
10709,12
10710,3
10711,12
10712,3
10713,3
10714,3
10715,3
10716,4
10717,4
10718,4
10719,4
10720,4
10721,4
10722,4
10723,5
10724,5
10725,5
10726,5
10727,5
10728,5
10729,5
10730,6
10731,6
10732,6
10733,6
10734,6
10735,6
10736,6
10737,7
10738,7
10739,7
10740,7
10741,7
10742,7
10743,7
10744,8
10745,8
10746,8
10747,8
10748,8
10749,8
10750,8
10751,8
10752,1
10753,9
10754,1
10755,1
10756,9
10757,9
10758,9
10759,9
10760,9
10761,1
10762,1
10763,1
10764,10
10765,1
10766,10
10767,10
10768,1
10769,10
10770,2
10771,10
10772,10
10773,2
10774,2
10775,2
10776,11
10777,2
10778,2
10779,2
10780,2
10781,2
10782,2
10783,11
10784,2
10785,11
10786,12
10787,3
10788,12
10789,12
10790,3
10791,12
10792,3
10793,3
10794,12
10795,3
10796,12
10797,12
10798,3
10799,Un
10800,3
10801,Un
10802,3
10803,4
10804,4
10805,4
10806,4
10807,4
10808,5
10809,5
10810,5
10811,6
10812,6
10813,6
10814,6
10815,6
10816,6
10817,6
10818,6
10819,6
10820,7
10821,7
10822,7
10823,7
10824,7
10825,7
10826,8
10827,8
10828,8
10829,1
10830,8
10831,9
10832,9
10833,9
10834,1
10835,1
10836,9
10837,1
10838,1
10839,9
10840,9
10841,9
10842,9
10843,1
10844,9
10845,10
10846,10
10847,1
10848,1
10849,1
10850,1
10851,10
10852,2
10853,10
10854,10
10855,2
10856,10
10857,10
10858,11
10859,2
10860,2
10861,2
10862,11
10863,2
10864,11
10865,2
10866,11
10867,2
10868,11
10869,2
10870,3
10871,3
10872,3
10873,3
10874,3
10875,12
10876,3
10877,3
10878,12
10879,12
10880,3
10881,3
10882,12
10883,12
10884,3
10885,12
10886,3
10887,12
10888,Un
10889,Un
10890,3
10891,3
10892,4
10893,4
10894,4
10895,4
10896,4
10897,5
10898,5
10899,5
10900,5
10901,5
10902,5
10903,5
10904,6
10905,6
10906,6
10907,6
10908,6
10909,6
10910,6
10911,6
10912,6
10913,7
10914,7
10915,7
10916,7
10917,8
10918,8
10919,8
10920,8
10921,9
10922,9
10923,1
10924,1
10925,9
10926,1
10927,9
10928,1
10929,9
10930,1
10931,9
10932,1
10933,9
10934,9
10935,1
10936,1
10937,1
10938,10
10939,10
10940,10
10941,1
10942,1
10943,2
10944,10
10945,2
10946,10
10947,10
10948,2
10949,11
10950,2
10951,11
10952,11
10953,2
10954,2
10955,2
10956,2
10957,2
10958,12
10959,12
10960,3
10961,12
10962,3
10963,12
10964,12
10965,3
10966,12
10967,3
10968,3
10969,3
10970,3
10971,4
10972,4
10973,4
10974,4
10975,4
10976,4
10977,4
10978,5
10979,5
10980,5
10981,5
10982,5
10983,5
10984,5
10985,6
10986,6
10987,6
10988,6
10989,6
10990,6
10991,6
10992,6
10993,7
10994,7
10995,7
10996,7
10997,7
10998,7
10999,8
11000,8
11001,8
11002,8
11003,8
11004,1
11005,8
11006,1
11007,1
11008,9
11009,9
11010,1
11011,9
11012,9
11013,1
11014,1
11015,10
11016,1
11017,10
11018,10
11019,1
11020,10
11021,10
11022,2
11023,11
11024,2
11025,2
11026,2
11027,2
11028,11
11029,11
11030,3
11031,12
11032,3
11033,12
11034,12
11035,12
11036,3
11037,3
11038,3
11039,12
11040,3
11041,Un
11042,3
11043,Un
11044,3
11045,4
11046,4
11047,4
11048,4
11049,4
11050,4
11051,5
11052,5
11053,5
11054,5
11055,5
11056,5
11057,6
11058,6
11059,6
11060,6
11061,6
11062,6
11063,7
11064,7
11065,7
11066,7
11067,7
11068,7
11069,7
11070,7
11071,8
11072,8
11073,8
11074,8
11075,1
11076,8
11077,9
11078,9
11079,9
11080,1
11081,1
11082,1
11083,9
11084,1
11085,9
11086,1
11087,10
11088,10
11089,1
11090,1
11091,10
11092,10
11093,1
11094,1
11095,10
11096,10
11097,10
11098,10
11099,2
11100,2
11101,2
11102,11
11103,2
11104,11
11105,2
11106,11
11107,2
11108,3
11109,3
11110,12
11111,3
11112,3
11113,12
11114,3
11115,3
11116,12
11117,12
11118,3
11119,3
11120,3
11121,12
11122,12
11123,3
11124,12
11125,12
11126,12
11127,Un
11128,Un
11129,3
11130,3
11131,4
