_id,GO,EVIDENCE,ONTOLOGY
78,GO:0008127,IEA,MF
78,GO:0006366,IEA,BP
78,GO:0046872,IEA,MF
78,GO:0005886,IEA,CC
78,GO:0005737,IEA,CC
78,GO:0009785,IEA,BP
78,GO:0005516,IEA,MF
79,GO:0009506,IEA,CC
79,GO:0005774,IEA,CC
79,GO:0048046,IEA,CC
79,GO:0005975,IEA,BP
79,GO:0009505,IEA,CC
79,GO:0005829,IEA,CC
79,GO:0004565,IEA,MF
79,GO:0043169,IEA,MF
80,GO:0048046,IEA,CC
80,GO:0009505,IEA,CC
80,GO:0043169,IEA,MF
80,GO:0004565,IEA,MF
80,GO:0005829,IEA,CC
80,GO:0009506,IEA,CC
80,GO:0005975,IEA,BP
81,GO:0043169,IEA,MF
81,GO:0004565,IEA,MF
81,GO:0005975,IEA,BP
81,GO:0080167,IEA,BP
81,GO:0005774,IEA,CC
81,GO:0009506,IEA,CC
81,GO:0009505,IEA,CC
82,GO:0009505,IEA,CC
82,GO:0005829,IEA,CC
82,GO:0043169,IEA,MF
82,GO:0009506,IEA,CC
82,GO:0005774,IEA,CC
82,GO:0004565,IEA,MF
82,GO:0005975,IEA,BP
83,GO:0005829,IEA,CC
83,GO:0043169,IEA,MF
83,GO:0048046,IEA,CC
83,GO:0009506,IEA,CC
83,GO:0009505,IEA,CC
83,GO:0005975,IEA,BP
83,GO:0004565,IEA,MF
84,GO:0005886,IEA,CC
84,GO:0009611,IEA,BP
84,GO:0055085,IEA,BP
84,GO:0008515,IEA,MF
84,GO:0016021,IEA,CC
84,GO:0015768,IEA,BP
84,GO:0005364,IEA,MF
84,GO:0051704,IEA,BP
84,GO:0090406,IEA,CC
84,GO:0009909,IEA,BP
84,GO:0042950,IEA,MF
84,GO:0015770,IEA,BP
84,GO:0042951,IEA,MF
85,GO:0005773,IEA,CC
85,GO:0009507,IEA,CC
85,GO:0010114,IEA,BP
85,GO:0009651,IEA,BP
85,GO:0005515,IEA,MF
85,GO:0009506,IEA,CC
85,GO:0009414,IEA,BP
85,GO:0006508,IEA,BP
85,GO:0048046,IEA,CC
85,GO:0005829,IEA,CC
85,GO:0009739,IEA,BP
85,GO:0004197,IEA,MF
87,GO:0000085,IEA,BP
87,GO:0010093,IEA,BP
87,GO:0010100,IEA,BP
87,GO:0005515,IEA,MF
87,GO:0050794,IEA,BP
87,GO:0008180,IEA,CC
87,GO:0009733,IEA,BP
87,GO:0010387,IEA,BP
87,GO:0031347,IEA,BP
87,GO:0010388,IEA,BP
87,GO:0046328,IEA,BP
87,GO:0006413,IEA,BP
87,GO:0005730,IEA,CC
87,GO:0008237,IEA,MF
87,GO:0003743,IEA,MF
87,GO:0003713,IEA,MF
87,GO:0005852,IEA,CC
87,GO:0045944,IEA,BP
88,GO:0003677,IEA,MF
88,GO:0009965,IEA,BP
88,GO:0030154,IEA,BP
88,GO:0009793,IEA,BP
88,GO:0045962,IEA,BP
88,GO:0009733,IEA,BP
88,GO:0050896,IEA,BP
89,GO:0050896,IEA,BP
89,GO:0006355,IEA,BP
89,GO:0003700,IEA,MF
89,GO:0043565,IEA,MF
89,GO:0017148,IEA,BP
89,GO:0046982,IEA,MF
90,GO:0009612,IEA,BP
90,GO:0009408,IEA,BP
90,GO:0007568,IEA,BP
90,GO:0048046,IEA,CC
90,GO:0009733,IEA,BP
90,GO:0009741,IEA,BP
90,GO:0009505,IEA,CC
90,GO:0009828,IEA,BP
90,GO:0005886,IEA,CC
90,GO:0016762,IEA,MF
90,GO:0009740,IEA,BP
90,GO:0004553,IEA,MF
90,GO:0009409,IEA,BP
90,GO:0005737,IEA,CC
90,GO:0006073,IEA,BP
91,GO:0009846,IEA,BP
91,GO:0009624,IEA,BP
91,GO:0009506,IEA,CC
91,GO:0009909,IEA,BP
91,GO:0042951,IEA,MF
91,GO:0005773,IEA,CC
91,GO:0015770,IEA,BP
91,GO:0015768,IEA,BP
91,GO:0005887,IEA,CC
91,GO:0055085,IEA,BP
91,GO:0042950,IEA,MF
91,GO:0005364,IEA,MF
91,GO:0008506,IEA,MF
92,GO:0042218,IEA,BP
92,GO:0016847,IEA,MF
92,GO:0016769,IEA,MF
92,GO:0030170,IEA,MF
93,GO:0009506,IEA,CC
93,GO:0043086,IEA,BP
93,GO:0042802,IEA,MF
93,GO:0009505,IEA,CC
93,GO:0042335,IEA,BP
93,GO:0004252,IEA,MF
93,GO:0016020,IEA,CC
93,GO:0006508,IEA,BP
94,GO:0006098,IEA,BP
94,GO:0005829,IEA,CC
94,GO:0046686,IEA,BP
94,GO:0005739,IEA,CC
94,GO:0009570,IEA,CC
94,GO:0004801,IEA,MF
94,GO:0040007,IEA,BP
94,GO:0005576,IEA,CC
95,GO:0010119,IEA,BP
95,GO:0009826,IEA,BP
95,GO:0010114,IEA,BP
95,GO:0009739,IEA,BP
95,GO:0005576,IEA,CC
95,GO:0005199,IEA,MF
95,GO:0009831,IEA,BP
95,GO:0006949,IEA,BP
95,GO:0009828,IEA,BP
95,GO:0009505,IEA,CC
96,GO:0009826,IEA,BP
96,GO:0005199,IEA,MF
96,GO:0009828,IEA,BP
96,GO:0009505,IEA,CC
96,GO:0010119,IEA,BP
96,GO:0010114,IEA,BP
96,GO:0006949,IEA,BP
96,GO:0009739,IEA,BP
96,GO:0009831,IEA,BP
96,GO:0005576,IEA,CC
97,GO:0009507,IEA,CC
97,GO:0009506,IEA,CC
97,GO:0009733,IEA,BP
97,GO:0016762,IEA,MF
97,GO:0009612,IEA,BP
97,GO:0009645,IEA,BP
97,GO:0009414,IEA,BP
97,GO:0016020,IEA,CC
97,GO:0006073,IEA,BP
97,GO:0048046,IEA,CC
97,GO:0009826,IEA,BP
97,GO:0004553,IEA,MF
97,GO:0009505,IEA,CC
98,GO:0005515,IEA,MF
99,GO:0009407,IEA,BP
99,GO:0005829,IEA,CC
99,GO:0005515,IEA,MF
99,GO:0009570,IEA,CC
99,GO:0005774,IEA,CC
99,GO:0006979,IEA,BP
99,GO:0043295,IEA,MF
99,GO:0042631,IEA,BP
99,GO:0046686,IEA,BP
99,GO:0004364,IEA,MF
99,GO:0005886,IEA,CC
100,GO:0009941,IEA,CC
100,GO:0016120,IEA,BP
100,GO:0016719,IEA,MF
100,GO:0055114,IEA,BP
101,GO:0003700,IEA,MF
101,GO:0010077,IEA,BP
101,GO:0031490,IEA,MF
101,GO:0006355,IEA,BP
101,GO:0009740,IEA,BP
101,GO:0010582,IEA,BP
101,GO:0043565,IEA,MF
101,GO:0005634,IEA,CC
101,GO:0005515,IEA,MF
102,GO:0042631,IEA,BP
102,GO:0034605,IEA,BP
102,GO:0009611,IEA,BP
102,GO:0004869,IEA,MF
102,GO:0050897,IEA,MF
102,GO:0070417,IEA,BP
102,GO:0005774,IEA,CC
102,GO:0005886,IEA,CC
102,GO:0005829,IEA,CC
102,GO:0009628,IEA,BP
103,GO:0005774,IEA,CC
103,GO:0034605,IEA,BP
103,GO:0050897,IEA,MF
103,GO:0004869,IEA,MF
103,GO:0042631,IEA,BP
103,GO:0070417,IEA,BP
103,GO:0005886,IEA,CC
103,GO:0009611,IEA,BP
103,GO:0005829,IEA,CC
104,GO:0004713,IEA,MF
104,GO:0005524,IEA,MF
104,GO:0005886,IEA,CC
104,GO:0009506,IEA,CC
104,GO:0007165,IEA,BP
104,GO:0019903,IEA,MF
104,GO:0006468,IEA,BP
104,GO:0016036,IEA,BP
104,GO:0004674,IEA,MF
105,GO:0015297,IEA,MF
105,GO:0005774,IEA,CC
105,GO:0009835,IEA,BP
105,GO:0006855,IEA,BP
105,GO:0015238,IEA,MF
106,GO:0033946,IEA,MF
106,GO:0005737,IEA,CC
106,GO:0080039,IEA,MF
106,GO:0005618,IEA,CC
106,GO:0010411,IEA,BP
107,GO:0009409,IEA,BP
107,GO:0005515,IEA,MF
107,GO:0005774,IEA,CC
107,GO:0012501,IEA,BP
107,GO:0009651,IEA,BP
107,GO:0005739,IEA,CC
107,GO:0010255,IEA,BP
107,GO:0004340,IEA,MF
107,GO:0008270,IEA,MF
107,GO:0009747,IEA,BP
107,GO:0005524,IEA,MF
107,GO:0009750,IEA,BP
107,GO:0009507,IEA,CC
107,GO:0008865,IEA,MF
107,GO:0006096,IEA,BP
107,GO:0005634,IEA,CC
108,GO:0016021,IEA,CC
108,GO:0015670,IEA,BP
108,GO:0005739,IEA,CC
108,GO:0009651,IEA,BP
108,GO:0046658,IEA,CC
108,GO:0005515,IEA,MF
108,GO:0055085,IEA,BP
108,GO:0005773,IEA,CC
108,GO:0006833,IEA,BP
108,GO:0009941,IEA,CC
108,GO:0009506,IEA,CC
108,GO:0009414,IEA,BP
108,GO:0015250,IEA,MF
109,GO:0004497,IEA,MF
109,GO:0016705,IEA,MF
109,GO:0005739,IEA,CC
109,GO:0009611,IEA,BP
109,GO:0009978,IEA,MF
109,GO:0009055,IEA,MF
109,GO:0009753,IEA,BP
109,GO:0055114,IEA,BP
109,GO:0020037,IEA,MF
109,GO:0010287,IEA,CC
109,GO:0009620,IEA,BP
109,GO:0009941,IEA,CC
109,GO:0009695,IEA,BP
109,GO:0009535,IEA,CC
110,GO:0042586,IEA,MF
110,GO:0009507,IEA,CC
110,GO:0006464,IEA,BP
110,GO:0005506,IEA,MF
110,GO:0020011,IEA,CC
111,GO:0009688,IEA,BP
111,GO:0016123,IEA,BP
111,GO:0016120,IEA,BP
111,GO:0009507,IEA,CC
111,GO:0016705,IEA,MF
111,GO:0045436,IEA,MF
111,GO:0034020,IEA,MF
112,GO:0019760,IEA,BP
112,GO:0009851,IEA,BP
112,GO:0051537,IEA,MF
112,GO:0050660,IEA,MF
112,GO:0050302,IEA,MF
112,GO:0009055,IEA,MF
112,GO:0031625,IEA,MF
112,GO:0009688,IEA,BP
112,GO:0005506,IEA,MF
112,GO:0018479,IEA,MF
112,GO:0055114,IEA,BP
112,GO:0010293,IEA,MF
112,GO:0016614,IEA,MF
112,GO:0005829,IEA,CC
113,GO:0005829,IEA,CC
113,GO:0005506,IEA,MF
113,GO:0010293,IEA,MF
113,GO:0019760,IEA,BP
113,GO:0055114,IEA,BP
113,GO:0050660,IEA,MF
113,GO:0031625,IEA,MF
113,GO:0009055,IEA,MF
113,GO:0009688,IEA,BP
113,GO:0016614,IEA,MF
113,GO:0018479,IEA,MF
113,GO:0050302,IEA,MF
113,GO:0009851,IEA,BP
113,GO:0051537,IEA,MF
114,GO:0009851,IEA,BP
114,GO:0055114,IEA,BP
114,GO:0019760,IEA,BP
114,GO:0005506,IEA,MF
114,GO:0016614,IEA,MF
114,GO:0050660,IEA,MF
114,GO:0018479,IEA,MF
114,GO:0005829,IEA,CC
114,GO:0050302,IEA,MF
114,GO:0010293,IEA,MF
114,GO:0031625,IEA,MF
114,GO:0009688,IEA,BP
114,GO:0051537,IEA,MF
114,GO:0009055,IEA,MF
115,GO:0006413,IEA,BP
115,GO:0005515,IEA,MF
115,GO:0005730,IEA,CC
115,GO:0003743,IEA,MF
115,GO:0000340,IEA,MF
115,GO:0005829,IEA,CC
115,GO:0050687,IEA,BP
116,GO:0045454,IEA,BP
116,GO:0009507,IEA,CC
116,GO:0009295,IEA,CC
116,GO:0047134,IEA,MF
116,GO:0044238,IEA,BP
116,GO:0009579,IEA,CC
116,GO:0009657,IEA,BP
116,GO:0006662,IEA,BP
116,GO:0015035,IEA,MF
116,GO:0009055,IEA,MF
116,GO:0006790,IEA,BP
117,GO:0016310,IEA,BP
117,GO:0016114,IEA,BP
117,GO:0009507,IEA,CC
117,GO:0050515,IEA,MF
117,GO:0005524,IEA,MF
118,GO:0044464,IEA,CC
118,GO:0006952,IEA,BP
119,GO:0000287,IEA,MF
119,GO:0005829,IEA,CC
119,GO:0005886,IEA,CC
119,GO:0008553,IEA,MF
119,GO:0009651,IEA,BP
119,GO:0010119,IEA,BP
119,GO:0005774,IEA,CC
119,GO:0005634,IEA,CC
119,GO:0009414,IEA,BP
119,GO:0006754,IEA,BP
119,GO:0005515,IEA,MF
119,GO:0016021,IEA,CC
119,GO:0005524,IEA,MF
119,GO:0009737,IEA,BP
119,GO:0009506,IEA,CC
119,GO:0015991,IEA,BP
119,GO:0006200,IEA,BP
120,GO:0034005,IEA,MF
120,GO:0051762,IEA,BP
120,GO:0000287,IEA,MF
120,GO:0016106,IEA,BP
120,GO:0080016,IEA,MF
120,GO:0080017,IEA,MF
120,GO:0080027,IEA,BP
120,GO:0045338,IEA,BP
121,GO:0051762,IEA,BP
121,GO:0000287,IEA,MF
121,GO:0016106,IEA,BP
121,GO:0080017,IEA,MF
121,GO:0045338,IEA,BP
121,GO:0080027,IEA,BP
121,GO:0080016,IEA,MF
121,GO:0034005,IEA,MF
122,GO:0009553,IEA,BP
122,GO:0043687,IEA,BP
122,GO:0006412,IEA,BP
122,GO:0005829,IEA,CC
122,GO:0051289,IEA,BP
122,GO:0008284,IEA,BP
122,GO:0050983,IEA,BP
122,GO:0005515,IEA,MF
122,GO:0008612,IEA,BP
122,GO:0034038,IEA,MF
123,GO:0045905,IEA,BP
123,GO:0045901,IEA,BP
123,GO:0034050,IEA,BP
123,GO:0003746,IEA,MF
123,GO:0042742,IEA,BP
123,GO:0005634,IEA,CC
123,GO:0006452,IEA,BP
123,GO:0005739,IEA,CC
123,GO:0010089,IEA,BP
123,GO:0003743,IEA,MF
123,GO:0046686,IEA,BP
123,GO:0043022,IEA,MF
123,GO:0022626,IEA,CC
123,GO:0008612,IEA,BP
123,GO:0009611,IEA,BP
123,GO:0045948,IEA,BP
124,GO:0010089,IEA,BP
124,GO:0002181,IEA,BP
124,GO:0006413,IEA,BP
124,GO:0009611,IEA,BP
124,GO:0042742,IEA,BP
124,GO:0034050,IEA,BP
124,GO:0005829,IEA,CC
124,GO:0008612,IEA,BP
124,GO:0003746,IEA,MF
124,GO:0003743,IEA,MF
124,GO:0006452,IEA,BP
124,GO:0045901,IEA,BP
124,GO:0005634,IEA,CC
124,GO:0043022,IEA,MF
124,GO:0046686,IEA,BP
124,GO:0045905,IEA,BP
125,GO:0003746,IEA,MF
125,GO:0005739,IEA,CC
125,GO:0003743,IEA,MF
125,GO:0045905,IEA,BP
125,GO:0043022,IEA,MF
125,GO:0009611,IEA,BP
125,GO:0042742,IEA,BP
125,GO:0008612,IEA,BP
125,GO:0005634,IEA,CC
125,GO:0045901,IEA,BP
125,GO:0045948,IEA,BP
125,GO:0010089,IEA,BP
125,GO:0006452,IEA,BP
125,GO:0022626,IEA,CC
125,GO:0034050,IEA,BP
125,GO:0046686,IEA,BP
126,GO:0009644,IEA,BP
126,GO:0005740,IEA,CC
126,GO:0016117,IEA,BP
126,GO:0009266,IEA,BP
126,GO:0007585,IEA,BP
126,GO:0009657,IEA,BP
126,GO:0009579,IEA,CC
126,GO:0055114,IEA,BP
127,GO:0030587,IEA,BP
127,GO:0017017,IEA,MF
127,GO:0004725,IEA,MF
127,GO:0000188,IEA,BP
127,GO:0009651,IEA,BP
127,GO:0010225,IEA,BP
127,GO:0006470,IEA,BP
127,GO:0005829,IEA,CC
127,GO:0010224,IEA,BP
127,GO:0001706,IEA,BP
128,GO:0006952,IEA,BP
128,GO:0010287,IEA,CC
128,GO:0009611,IEA,BP
128,GO:0009620,IEA,BP
128,GO:0009695,IEA,BP
128,GO:0005739,IEA,CC
128,GO:0009941,IEA,CC
128,GO:0016705,IEA,MF
128,GO:0009535,IEA,CC
128,GO:0009753,IEA,BP
128,GO:0009055,IEA,MF
128,GO:0009978,IEA,MF
128,GO:0020037,IEA,MF
128,GO:0004497,IEA,MF
128,GO:0055114,IEA,BP
129,GO:0010075,IEA,BP
129,GO:0020037,IEA,MF
129,GO:0010024,IEA,BP
129,GO:0009507,IEA,CC
129,GO:0004392,IEA,MF
129,GO:0006788,IEA,BP
129,GO:0009585,IEA,BP
129,GO:0010019,IEA,BP
130,GO:0043562,IEA,BP
130,GO:0004679,IEA,MF
130,GO:0005515,IEA,MF
131,GO:0042742,IEA,BP
131,GO:0003700,IEA,MF
131,GO:0005515,IEA,MF
131,GO:0005634,IEA,CC
131,GO:0009873,IEA,BP
131,GO:0042762,IEA,BP
131,GO:0006355,IEA,BP
131,GO:0003677,IEA,MF
131,GO:0071281,IEA,BP
131,GO:0010182,IEA,BP
132,GO:0003700,IEA,MF
132,GO:0003677,IEA,MF
132,GO:0005515,IEA,MF
132,GO:0071281,IEA,BP
132,GO:0006355,IEA,BP
132,GO:0042742,IEA,BP
132,GO:0009873,IEA,BP
132,GO:0042762,IEA,BP
132,GO:0005634,IEA,CC
133,GO:0009860,IEA,BP
133,GO:0009555,IEA,BP
133,GO:0000234,IEA,MF
133,GO:0010183,IEA,BP
133,GO:0048528,IEA,BP
133,GO:0005829,IEA,CC
133,GO:0006656,IEA,BP
133,GO:0042425,IEA,BP
133,GO:0052667,IEA,MF
134,GO:0009570,IEA,CC
134,GO:0046872,IEA,MF
134,GO:0055114,IEA,BP
134,GO:0030604,IEA,MF
134,GO:0046686,IEA,BP
134,GO:0070402,IEA,MF
134,GO:0005515,IEA,MF
134,GO:0019288,IEA,BP
135,GO:0005886,IEA,CC
135,GO:0016021,IEA,CC
135,GO:0080160,IEA,BP
135,GO:0009970,IEA,BP
135,GO:0008271,IEA,MF
135,GO:0055085,IEA,BP
135,GO:0008272,IEA,BP
136,GO:0080160,IEA,BP
136,GO:0008272,IEA,BP
136,GO:0009970,IEA,BP
136,GO:0016021,IEA,CC
136,GO:0008271,IEA,MF
136,GO:0005886,IEA,CC
136,GO:0055085,IEA,BP
137,GO:0006413,IEA,BP
137,GO:0003743,IEA,MF
137,GO:0009507,IEA,CC
138,GO:0019903,IEA,MF
138,GO:0005524,IEA,MF
138,GO:0009506,IEA,CC
138,GO:0005509,IEA,MF
138,GO:0007165,IEA,BP
138,GO:0046777,IEA,BP
138,GO:0005886,IEA,CC
138,GO:0004683,IEA,MF
138,GO:0080092,IEA,BP
138,GO:0005737,IEA,CC
138,GO:0004713,IEA,MF
139,GO:0048513,IEA,BP
139,GO:0050896,IEA,BP
139,GO:0003700,IEA,MF
139,GO:0005515,IEA,MF
139,GO:0006355,IEA,BP
139,GO:0043565,IEA,MF
139,GO:0005634,IEA,CC
140,GO:0005515,IEA,MF
140,GO:0015994,IEA,BP
140,GO:0030095,IEA,CC
140,GO:0006631,IEA,BP
140,GO:0046422,IEA,MF
140,GO:0055114,IEA,BP
140,GO:0010028,IEA,BP
140,GO:0009408,IEA,BP
140,GO:0009543,IEA,CC
141,GO:0009862,IEA,BP
141,GO:0003700,IEA,MF
141,GO:0005634,IEA,CC
141,GO:0042742,IEA,BP
141,GO:0005516,IEA,MF
141,GO:0006355,IEA,BP
141,GO:0043565,IEA,MF
141,GO:0009409,IEA,BP
141,GO:0046983,IEA,MF
142,GO:0009505,IEA,CC
142,GO:0016052,IEA,BP
142,GO:0080079,IEA,MF
142,GO:0080083,IEA,MF
142,GO:0004567,IEA,MF
142,GO:0009506,IEA,CC
142,GO:0043169,IEA,MF
142,GO:0080081,IEA,MF
142,GO:0009507,IEA,CC
142,GO:0048046,IEA,CC
142,GO:0047668,IEA,MF
142,GO:0080082,IEA,MF
142,GO:0022626,IEA,CC
144,GO:0009533,IEA,CC
144,GO:0016688,IEA,MF
144,GO:0005739,IEA,CC
144,GO:0020037,IEA,MF
144,GO:0005773,IEA,CC
144,GO:0009535,IEA,CC
144,GO:0055114,IEA,BP
144,GO:0031090,IEA,CC
144,GO:0005777,IEA,CC
144,GO:0006979,IEA,BP
145,GO:0005515,IEA,MF
145,GO:0050794,IEA,BP
145,GO:0009751,IEA,BP
145,GO:0009725,IEA,BP
145,GO:0003677,IEA,MF
146,GO:0071369,IEA,BP
146,GO:0005515,IEA,MF
146,GO:0071281,IEA,BP
146,GO:0034756,IEA,BP
146,GO:0071732,IEA,BP
147,GO:0010077,IEA,BP
147,GO:0003677,IEA,MF
147,GO:0010154,IEA,BP
147,GO:0005634,IEA,CC
147,GO:0009933,IEA,BP
147,GO:0045893,IEA,BP
147,GO:0009911,IEA,BP
147,GO:0046982,IEA,MF
147,GO:0003700,IEA,MF
147,GO:0010076,IEA,BP
147,GO:0010582,IEA,BP
148,GO:0006355,IEA,BP
148,GO:0048481,IEA,BP
148,GO:0005634,IEA,CC
148,GO:0003677,IEA,MF
148,GO:0046983,IEA,MF
148,GO:0003700,IEA,MF
149,GO:0016006,IEA,CC
149,GO:0042284,IEA,MF
149,GO:0009055,IEA,MF
149,GO:0005789,IEA,CC
149,GO:0007283,IEA,BP
149,GO:0006636,IEA,BP
149,GO:0007053,IEA,BP
149,GO:0005887,IEA,CC
149,GO:0055114,IEA,BP
149,GO:0070938,IEA,CC
149,GO:0030148,IEA,BP
150,GO:0050307,IEA,MF
150,GO:0046686,IEA,BP
150,GO:0009506,IEA,CC
150,GO:0005774,IEA,CC
150,GO:0005634,IEA,CC
150,GO:0000287,IEA,MF
150,GO:0005829,IEA,CC
150,GO:0005986,IEA,BP
151,GO:0005773,IEA,CC
151,GO:0071836,IEA,BP
151,GO:0009611,IEA,BP
151,GO:0004575,IEA,MF
151,GO:0005987,IEA,BP
151,GO:0080167,IEA,BP
151,GO:0005982,IEA,BP
151,GO:0031219,IEA,MF
151,GO:0005618,IEA,CC
152,GO:0006139,IEA,BP
152,GO:0005524,IEA,MF
152,GO:0004797,IEA,MF
153,GO:0046653,IEA,BP
153,GO:0005524,IEA,MF
153,GO:0009396,IEA,BP
153,GO:0005739,IEA,CC
153,GO:0030272,IEA,MF
154,GO:0009570,IEA,CC
154,GO:0005488,IEA,MF
154,GO:0043562,IEA,BP
154,GO:0017113,IEA,MF
154,GO:0006207,IEA,BP
154,GO:0046135,IEA,BP
154,GO:0006222,IEA,BP
154,GO:0006212,IEA,BP
154,GO:0004158,IEA,MF
154,GO:0055114,IEA,BP
155,GO:0042542,IEA,BP
155,GO:0009651,IEA,BP
155,GO:0002218,IEA,BP
155,GO:0004674,IEA,MF
155,GO:0005737,IEA,CC
155,GO:0000187,IEA,BP
155,GO:0009814,IEA,BP
155,GO:0002237,IEA,BP
155,GO:0005524,IEA,MF
155,GO:0009631,IEA,BP
155,GO:0004713,IEA,MF
155,GO:0004708,IEA,MF
155,GO:0000165,IEA,BP
155,GO:0009682,IEA,BP
155,GO:0009611,IEA,BP
155,GO:0005886,IEA,CC
155,GO:0009414,IEA,BP
155,GO:0005057,IEA,MF
155,GO:0009755,IEA,BP
155,GO:0005515,IEA,MF
155,GO:0002252,IEA,BP
156,GO:0042127,IEA,BP
156,GO:0005634,IEA,CC
156,GO:0009735,IEA,BP
156,GO:0009741,IEA,BP
156,GO:0005515,IEA,MF
156,GO:0009744,IEA,BP
156,GO:0000082,IEA,BP
157,GO:0005515,IEA,MF
157,GO:0009741,IEA,BP
157,GO:0009744,IEA,BP
157,GO:0042127,IEA,BP
157,GO:0009735,IEA,BP
157,GO:0005634,IEA,CC
157,GO:0000082,IEA,BP
158,GO:0006508,IEA,BP
158,GO:0080001,IEA,BP
158,GO:0048046,IEA,CC
158,GO:0004252,IEA,MF
158,GO:0009505,IEA,CC
158,GO:0043086,IEA,BP
158,GO:0048359,IEA,BP
158,GO:0042802,IEA,MF
159,GO:0005618,IEA,CC
159,GO:0009987,IEA,BP
159,GO:0010214,IEA,BP
159,GO:0004252,IEA,MF
159,GO:0005576,IEA,CC
159,GO:0006508,IEA,BP
159,GO:0043086,IEA,BP
159,GO:0042802,IEA,MF
160,GO:0034219,IEA,BP
160,GO:0005886,IEA,CC
160,GO:0009506,IEA,CC
160,GO:0016021,IEA,CC
160,GO:0005358,IEA,MF
161,GO:0004857,IEA,MF
161,GO:0030599,IEA,MF
161,GO:0005618,IEA,CC
162,GO:0010332,IEA,BP
162,GO:0001558,IEA,BP
162,GO:0051726,IEA,BP
162,GO:0005515,IEA,MF
162,GO:0016538,IEA,MF
162,GO:0005737,IEA,CC
163,GO:0005986,IEA,BP
163,GO:0046686,IEA,BP
163,GO:0005982,IEA,BP
163,GO:0001666,IEA,BP
163,GO:0006970,IEA,BP
163,GO:0016157,IEA,MF
163,GO:0005773,IEA,CC
163,GO:0009505,IEA,CC
163,GO:0005829,IEA,CC
163,GO:0009413,IEA,BP
163,GO:0080165,IEA,BP
163,GO:0005886,IEA,CC
163,GO:0009409,IEA,BP
163,GO:0009506,IEA,CC
163,GO:0010431,IEA,BP
164,GO:0043565,IEA,MF
164,GO:0010224,IEA,BP
164,GO:0010218,IEA,BP
164,GO:0003700,IEA,MF
164,GO:0009740,IEA,BP
164,GO:0006355,IEA,BP
164,GO:0003690,IEA,MF
164,GO:0042753,IEA,BP
164,GO:0080167,IEA,BP
164,GO:0005634,IEA,CC
164,GO:0009737,IEA,BP
164,GO:0046983,IEA,MF
164,GO:0031539,IEA,BP
164,GO:0010017,IEA,BP
164,GO:0010099,IEA,BP
164,GO:0010114,IEA,BP
165,GO:0005773,IEA,CC
165,GO:0008506,IEA,MF
165,GO:0005634,IEA,CC
165,GO:0009506,IEA,CC
165,GO:0009624,IEA,BP
165,GO:0015145,IEA,MF
165,GO:0055085,IEA,BP
165,GO:0015770,IEA,BP
165,GO:0005886,IEA,CC
165,GO:0005887,IEA,CC
166,GO:0005354,IEA,MF
166,GO:0005358,IEA,MF
166,GO:0055085,IEA,BP
166,GO:0009506,IEA,CC
166,GO:0005886,IEA,CC
166,GO:0005773,IEA,CC
166,GO:0005634,IEA,CC
166,GO:0016021,IEA,CC
166,GO:0009624,IEA,BP
169,GO:0009506,IEA,CC
169,GO:0006952,IEA,BP
169,GO:0009505,IEA,CC
169,GO:0005886,IEA,CC
170,GO:0006355,IEA,BP
170,GO:0005515,IEA,MF
170,GO:0009751,IEA,BP
170,GO:0009739,IEA,BP
170,GO:0003677,IEA,MF
170,GO:0005634,IEA,CC
171,GO:0010389,IEA,BP
171,GO:0001944,IEA,BP
171,GO:0007140,IEA,BP
171,GO:0000079,IEA,BP
171,GO:0019901,IEA,MF
171,GO:0042023,IEA,BP
171,GO:0009556,IEA,BP
171,GO:2000123,IEA,BP
171,GO:0007135,IEA,BP
171,GO:0005737,IEA,CC
171,GO:0051445,IEA,BP
171,GO:0005634,IEA,CC
171,GO:0008283,IEA,BP
171,GO:0000239,IEA,BP
172,GO:0000079,IEA,BP
172,GO:0019901,IEA,MF
172,GO:0001944,IEA,BP
172,GO:0005737,IEA,CC
172,GO:0005634,IEA,CC
172,GO:0008283,IEA,BP
172,GO:0042023,IEA,BP
172,GO:2000123,IEA,BP
172,GO:0010311,IEA,BP
172,GO:0010389,IEA,BP
173,GO:0005737,IEA,CC
173,GO:0010332,IEA,BP
173,GO:0000079,IEA,BP
173,GO:0019901,IEA,MF
173,GO:0005634,IEA,CC
173,GO:0001558,IEA,BP
174,GO:0005634,IEA,CC
174,GO:0019901,IEA,MF
174,GO:0000079,IEA,BP
175,GO:0009735,IEA,BP
175,GO:0009741,IEA,BP
175,GO:0042127,IEA,BP
175,GO:0000082,IEA,BP
175,GO:0005515,IEA,MF
175,GO:0005634,IEA,CC
175,GO:0009744,IEA,BP
176,GO:0006184,IEA,BP
176,GO:0009733,IEA,BP
176,GO:0006886,IEA,BP
176,GO:0005774,IEA,CC
176,GO:0032588,IEA,CC
176,GO:0007264,IEA,BP
176,GO:0005886,IEA,CC
176,GO:0009506,IEA,CC
176,GO:0005634,IEA,CC
176,GO:0006913,IEA,BP
176,GO:0003924,IEA,MF
176,GO:0005829,IEA,CC
176,GO:0031901,IEA,CC
176,GO:0005525,IEA,MF
177,GO:0003700,IEA,MF
177,GO:0010102,IEA,BP
177,GO:0005737,IEA,CC
177,GO:0009734,IEA,BP
177,GO:0045892,IEA,BP
177,GO:0005634,IEA,CC
177,GO:0046983,IEA,MF
177,GO:0010468,IEA,BP
177,GO:0006355,IEA,BP
